Date,name,code,Sector_main,sector,price,volume,EMA10,ADX,ATR,MACD,MACDsignal,ClgtEMA10,MACDSIGgtMACD,RSI,EPS,P/E,DY,DPS,Market_Cap (M),debt_ratio,debt-equity_ratio,polarity,risk,target
4/15/2019,AIRASIA X BERHAD,5238,Main Market,Consumer Products & Services ,0.22,146729.0,0.23302441082847652,29.28221697878619,0.007518955951353126,-0.0073024802681922185,-0.005230597754863696,-1,1,28.08231040920195,-7.54,-3,0.0,0.0,954.1,0.867867645,6.568169061,0.0,high,1
4/17/2019,AIRASIA X BERHAD,5238,Main Market,Consumer Products & Services ,0.23,58753.0,0.2324745179505717,31.94793603887115,0.007696173383399333,-0.007138382747952143,-0.005612154753481385,-1,1,39.74816026660595,-7.54,-3,0.0,0.0,954.1,0.867867645,6.568169061,0.0,high,0
4/19/2019,AIRASIA X BERHAD,5238,Main Market,Consumer Products & Services ,0.23,20332.0,0.2320246055959223,34.42324659466432,0.007503589570299381,-0.00692846722357085,-0.005875417247499278,-1,1,39.74816026660594,-7.54,-3,0.0,0.0,954.1,0.867867645,6.568169061,0.0,high,0
4/22/2019,AIRASIA X BERHAD,5238,Main Market,Consumer Products & Services ,0.225,78810.0,0.2307474045784819,37.12409312500973,0.007681904600992283,-0.007083907001066203,-0.006117115198212663,-1,1,36.33076963225738,-7.54,-3,0.0,0.0,954.1,0.867867645,6.568169061,0.0,high,0
4/23/2019,AIRASIA X BERHAD,5238,Main Market,Consumer Products & Services ,0.225,23014.0,0.22970242192784882,39.63202204604475,0.007847482843778548,-0.007124962017610231,-0.006318684562092176,-1,1,36.33076963225738,-7.54,-3,0.0,0.0,954.1,0.867867645,6.568169061,0.0,high,0
4/24/2019,AIRASIA X BERHAD,5238,Main Market,Consumer Products & Services ,0.225,108664.0,0.2288474361227854,39.94808913237967,0.008001234069222936,-0.0070759314805138585,-0.006470133945776513,-1,1,36.33076963225738,-7.54,-3,0.0,0.0,954.1,0.867867645,6.568169061,0.0,high,0
4/25/2019,AIRASIA X BERHAD,5238,Main Market,Consumer Products & Services ,0.225,29671.0,0.22814790228227896,40.241579998262104,0.0077868602071355835,-0.006956879846258673,-0.006567483125872945,-1,1,36.33076963225738,-7.54,-3,0.0,0.0,954.1,0.867867645,6.568169061,0.0,high,1
4/26/2019,AIRASIA X BERHAD,5238,Main Market,Consumer Products & Services ,0.235,157721.0,0.22939373823095552,37.68349430786855,0.008302084478054469,-0.005986604294107106,-0.006451307359519777,1,-1,48.29039424778328,-7.54,-3,0.0,0.0,954.1,0.867867645,6.568169061,0.0,high,0
4/11/2019,AJIYA BHD,7609,Main Market,Industrial Products & Services ,0.555,2320.0,0.5497218339630192,20.491543794102736,0.013422223661346076,0.004023721439581629,0.00039473971110665703,1,-1,53.42750227022037,8.07,7,0.0,0.0,170.6,0.0031598000000000004,0.0031698159999999998,0.0,medium,1
4/12/2019,AJIYA BHD,7609,Main Market,Industrial Products & Services ,0.56,296.0,0.5515905914242885,21.855319421290613,0.013534921971249921,0.004686989399161345,0.0012531896487175949,1,-1,55.95506666373626,8.07,7,0.0,0.0,170.6,0.0031598000000000004,0.0031698159999999998,0.0,medium,0
4/15/2019,AJIYA BHD,7609,Main Market,Industrial Products & Services ,0.54,410.0,0.549483211165327,20.79896669126771,0.013996713259017786,0.003557789203399997,0.0017141095596540754,-1,-1,45.35234974500256,8.07,7,0.0,0.0,170.6,0.0031598000000000004,0.0031698159999999998,0.0,medium,0
4/17/2019,AJIYA BHD,7609,Main Market,Industrial Products & Services ,0.53,312.0,0.5459408091352675,19.66098578817407,0.013711233740516516,0.0018348227912975412,0.0017382522059827686,-1,-1,41.153422098073925,8.07,7,0.0,0.0,170.6,0.0031598000000000004,0.0031698159999999998,0.0,medium,1
4/19/2019,AJIYA BHD,7609,Main Market,Industrial Products & Services ,0.535,194.0,0.5439515711106735,18.604289235301405,0.01308900275905105,0.0008628710690942176,0.0015631759786050585,-1,1,43.94780496741516,8.07,7,0.0,0.0,170.6,0.0031598000000000004,0.0031698159999999998,0.0,medium,1
4/22/2019,AJIYA BHD,7609,Main Market,Industrial Products & Services ,0.545,2412.0,0.5441421945450965,18.46649089163117,0.013582645419118832,0.0008892579412244084,0.0014283923711289285,1,1,49.14873637585187,8.07,7,0.0,0.0,170.6,0.0031598000000000004,0.0031698159999999998,0.0,medium,0
4/23/2019,AJIYA BHD,7609,Main Market,Industrial Products & Services ,0.545,860.0,0.5442981591732607,18.338535286794528,0.012612456460610344,0.0008997974229077998,0.0013226733814847027,1,1,49.14873637585187,8.07,7,0.0,0.0,170.6,0.0031598000000000004,0.0031698159999999998,0.0,medium,0
4/24/2019,AJIYA BHD,7609,Main Market,Industrial Products & Services ,0.54,480.0,0.5435166756872133,17.751243997494097,0.012068709570566749,0.0004989403510312629,0.0011579267753940147,-1,1,46.6392796721464,8.07,7,0.0,0.0,170.6,0.0031598000000000004,0.0031698159999999998,0.0,medium,1
4/25/2019,AJIYA BHD,7609,Main Market,Industrial Products & Services ,0.555,1590.0,0.5456045528349927,17.899278519687098,0.01227808745838341,0.001375773809235814,0.0012014961821623746,1,-1,54.19515385143162,8.07,7,0.0,0.0,170.6,0.0031598000000000004,0.0031698159999999998,0.0,medium,0
4/26/2019,AJIYA BHD,7609,Main Market,Industrial Products & Services ,0.545,25.0,0.5454946341377213,18.03673914743774,0.012115366925641738,0.001249352458151387,0.001211067437360177,-1,-1,49.1940169345969,8.07,7,0.0,0.0,170.6,0.0031598000000000004,0.0031698159999999998,0.0,medium,0
4/11/2019,AL-AQAR HEALTHCARE REIT,5116,Main Market,Real Estate Investment Trusts ,1.39,0.0,1.3835113230100353,18.47438198450439,0.019192999444998343,0.010343197087574696,0.007356325722890232,1,-1,61.75899576256702,12.42,11,0.0554,7.7,1023.0,0.392132462,0.6450952520000001,0.0,low,1
4/12/2019,AL-AQAR HEALTHCARE REIT,5116,Main Market,Real Estate Investment Trusts ,1.4,191.0,1.386509264280938,19.013271506483424,0.018536356627498463,0.011124078270823512,0.008109876232476889,1,-1,65.10977484587691,12.42,11,0.0554,7.7,1023.0,0.392132462,0.6450952520000001,0.0,low,1
4/15/2019,AL-AQAR HEALTHCARE REIT,5116,Main Market,Real Estate Investment Trusts ,1.42,2575.0,1.392598488957131,20.30995314161036,0.018640902582677144,0.01320455124036779,0.00912881123405507,1,-1,70.64905440144102,12.42,11,0.0554,7.7,1023.0,0.392132462,0.6450952520000001,0.0,low,1
4/17/2019,AL-AQAR HEALTHCARE REIT,5116,Main Market,Real Estate Investment Trusts ,1.45,1.0,1.4030351273285617,22.39262267928168,0.019452266683914494,0.017077234606929892,0.010718495908630034,1,-1,76.64003201998652,12.42,11,0.0554,7.7,1023.0,0.392132462,0.6450952520000001,0.0,low,0
4/19/2019,AL-AQAR HEALTHCARE REIT,5116,Main Market,Real Estate Investment Trusts ,1.45,106.0,1.411574195087005,22.467629236748024,0.02020567620649203,0.019916775881507753,0.012558151903205578,1,-1,76.64003201998652,12.42,11,0.0554,7.7,1023.0,0.392132462,0.6450952520000001,0.0,low,0
4/22/2019,AL-AQAR HEALTHCARE REIT,5116,Main Market,Real Estate Investment Trusts ,1.44,9.0,1.4167425232530042,22.537278182966777,0.019476699334599744,0.021116795103681252,0.014269880543300712,1,-1,71.03478469425157,12.42,11,0.0554,7.7,1023.0,0.392132462,0.6450952520000001,0.0,low,0
4/23/2019,AL-AQAR HEALTHCARE REIT,5116,Main Market,Real Estate Investment Trusts ,1.4,462.0,1.4136984281160943,21.123409801434796,0.020942649382128337,0.018625450675427535,0.015140994569726077,-1,-1,54.01666587291029,12.42,11,0.0554,7.7,1023.0,0.392132462,0.6450952520000001,0.0,low,0
4/24/2019,AL-AQAR HEALTHCARE REIT,5116,Main Market,Real Estate Investment Trusts ,1.39,20.0,1.409389623004077,20.185847988695084,0.020161031569119168,0.015663566001719698,0.015245508856124801,-1,-1,50.743658732190575,12.42,11,0.0554,7.7,1023.0,0.392132462,0.6450952520000001,0.0,low,1
4/25/2019,AL-AQAR HEALTHCARE REIT,5116,Main Market,Real Estate Investment Trusts ,1.4,319.0,1.4076824188215176,18.976828733790324,0.0208638150284678,0.013962219707484458,0.014988851026396733,-1,1,53.76092083882737,12.42,11,0.0554,7.7,1023.0,0.392132462,0.6450952520000001,0.0,low,1
4/26/2019,AL-AQAR HEALTHCARE REIT,5116,Main Market,Real Estate Investment Trusts ,1.43,107.0,1.4117401608539688,18.22139296269622,0.02151639966929153,0.014863304864907168,0.01496374179409882,1,1,61.400045831679094,12.42,11,0.0554,7.7,1023.0,0.392132462,0.6450952520000001,0.0,low,0
4/11/2019,AL-SALAM REAL ESTATE INVESTMENT TRUST,5269,Main Market,Real Estate Investment Trusts ,0.87,609.0,0.8635810951153859,77.05256421272466,0.01103334380874714,0.01322177476365305,0.013860399319193584,1,1,69.55095432376142,6.95,12,0.0618,5.35,501.7,0.461882621,0.8583306140000001,0.0,low,0
4/12/2019,AL-SALAM REAL ESTATE INVESTMENT TRUST,5269,Main Market,Real Estate Investment Trusts ,0.87,862.0,0.8647481687307703,76.20282300906742,0.010602390679550917,0.012866245430347867,0.01366156854142444,1,1,69.55095432376142,6.95,12,0.0618,5.35,501.7,0.461882621,0.8583306140000001,0.0,low,0
4/15/2019,AL-SALAM REAL ESTATE INVESTMENT TRUST,5269,Main Market,Real Estate Investment Trusts ,0.87,52.0,0.8657030471433576,76.09414009570345,0.011273648488154426,0.012441072927839802,0.013417469418707513,1,1,69.5509543237614,6.95,12,0.0618,5.35,501.7,0.461882621,0.8583306140000001,0.0,low,1
4/17/2019,AL-SALAM REAL ESTATE INVESTMENT TRUST,5269,Main Market,Real Estate Investment Trusts ,0.905,4459.0,0.8728479476627471,76.32030481163325,0.012968387881857684,0.014758204751483484,0.013685616485262706,1,-1,82.30687561051204,6.95,12,0.0618,5.35,501.7,0.461882621,0.8583306140000001,0.0,low,0
4/19/2019,AL-SALAM REAL ESTATE INVESTMENT TRUST,5269,Main Market,Real Estate Investment Trusts ,0.905,310.0,0.8786937753604295,76.53031490499663,0.012756360176010706,0.01640543675289674,0.014229580538789513,1,-1,82.30687561051202,6.95,12,0.0618,5.35,501.7,0.461882621,0.8583306140000001,0.0,low,0
4/22/2019,AL-SALAM REAL ESTATE INVESTMENT TRUST,5269,Main Market,Real Estate Investment Trusts ,0.905,3671.0,0.8834767252948968,76.72532427740548,0.012559477306295655,0.017509046591577815,0.014885473749347174,1,-1,82.30687561051202,6.95,12,0.0618,5.35,501.7,0.461882621,0.8583306140000001,0.0,low,0
4/23/2019,AL-SALAM REAL ESTATE INVESTMENT TRUST,5269,Main Market,Real Estate Investment Trusts ,0.9,2038.0,0.8864809570594611,77.01013854367292,0.012376657498703108,0.017775304481238763,0.015463439895725493,1,-1,76.5825543053725,6.95,12,0.0618,5.35,501.7,0.461882621,0.8583306140000001,0.0,low,0
4/24/2019,AL-SALAM REAL ESTATE INVESTMENT TRUST,5269,Main Market,Real Estate Investment Trusts ,0.9,199.0,0.8889389648668318,77.27460893377841,0.011492610534510029,0.017781343517511705,0.015927020620082735,1,-1,76.58255430537251,6.95,12,0.0618,5.35,501.7,0.461882621,0.8583306140000001,0.0,low,0
4/25/2019,AL-SALAM REAL ESTATE INVESTMENT TRUST,5269,Main Market,Real Estate Investment Trusts ,0.9,2285.0,0.8909500621637715,77.62366746250522,0.011028852639187885,0.017583438562825182,0.016258304208631225,1,-1,76.58255430537251,6.95,12,0.0618,5.35,501.7,0.461882621,0.8583306140000001,0.0,low,1
4/26/2019,AL-SALAM REAL ESTATE INVESTMENT TRUST,5269,Main Market,Real Estate Investment Trusts ,0.91,4.0,0.894413687224904,78.04314839626365,0.01095536316496018,0.018025724554876166,0.016611788277880214,1,-1,80.04867496068275,6.95,12,0.0618,5.35,501.7,0.461882621,0.8583306140000001,0.0,low,0
4/11/2019,AMANAH HARTA TANAH PNB,4952,Main Market,Real Estate Investment Trusts ,0.755,54.0,0.7548419102896872,11.8598592812056,0.01223464594968294,0.0012003295197915431,0.004788516894918499,1,1,47.034206471359916,5.6,14,0.0741,5.63,167.2,0.415542669,0.710988891,0.0,low,0
4/12/2019,AMANAH HARTA TANAH PNB,4952,Main Market,Real Estate Investment Trusts ,0.755,282.0,0.7548706538733804,12.601804830191133,0.012432171238991303,0.0009674159090728995,0.004024296697749379,1,1,47.03420647135992,5.6,14,0.0741,5.63,167.2,0.415542669,0.710988891,0.0,low,0
4/15/2019,AMANAH HARTA TANAH PNB,4952,Main Market,Real Estate Investment Trusts ,0.755,110.0,0.7548941713509476,13.29075426853484,0.01190130186477764,0.0007739090527084658,0.0033742191687411967,1,1,47.03420647135992,5.6,14,0.0741,5.63,167.2,0.415542669,0.710988891,0.0,low,1
4/17/2019,AMANAH HARTA TANAH PNB,4952,Main Market,Real Estate Investment Trusts ,0.775,15.0,0.7585497765598662,14.73910801174967,0.01247978030300781,0.0022089232358678546,0.0031411599821665284,1,1,60.326033816859024,5.6,14,0.0741,5.63,167.2,0.415542669,0.710988891,0.0,low,0
4/19/2019,AMANAH HARTA TANAH PNB,4952,Main Market,Real Estate Investment Trusts ,0.755,0.0,0.7579043626398906,13.950809629217508,0.013556224567078685,0.0017126075875070201,0.0028554495032346266,-1,1,47.49127479790652,5.6,14,0.0741,5.63,167.2,0.415542669,0.710988891,0.0,low,0
4/22/2019,AMANAH HARTA TANAH PNB,4952,Main Market,Real Estate Investment Trusts ,0.755,10.0,0.757376296705365,13.218818274009072,0.01258792281228735,0.0013042394004721958,0.0025452074826821406,-1,1,47.49127479790651,5.6,14,0.0741,5.63,167.2,0.415542669,0.710988891,0.0,low,0
4/23/2019,AMANAH HARTA TANAH PNB,4952,Main Market,Real Estate Investment Trusts ,0.755,33.0,0.756944242758935,12.539112015601239,0.011688785468552539,0.000969429688117529,0.0022300519237692185,-1,1,47.49127479790652,5.6,14,0.0741,5.63,167.2,0.415542669,0.710988891,0.0,low,0
4/24/2019,AMANAH HARTA TANAH PNB,4952,Main Market,Real Estate Investment Trusts ,0.755,576.0,0.7565907440754923,12.23975413466253,0.011211015077941644,0.0006960667546417332,0.0019232548899437215,-1,1,47.49127479790651,5.6,14,0.0741,5.63,167.2,0.415542669,0.710988891,0.0,low,0
4/25/2019,AMANAH HARTA TANAH PNB,4952,Main Market,Real Estate Investment Trusts ,0.755,15.0,0.7563015178799483,11.961778959505159,0.010410228286660097,0.00047396113149533736,0.0016333961382540446,-1,1,47.49127479790652,5.6,14,0.0741,5.63,167.2,0.415542669,0.710988891,0.0,low,0
4/26/2019,AMANAH HARTA TANAH PNB,4952,Main Market,Real Estate Investment Trusts ,0.755,0.0,0.7560648782654122,11.113921654753739,0.010475569123327236,0.0002945454879305087,0.0013656260081893374,-1,1,47.49127479790652,5.6,14,0.0741,5.63,167.2,0.415542669,0.710988891,0.0,low,0
4/11/2019,AMANAHRAYA REITS,5127,Main Market,Real Estate Investment Trusts ,0.845,215.0,0.8451493013558451,5.580790472700962,0.007350797111215619,0.00039223803609544916,-0.0013808667246112158,-1,-1,52.671136468277936,25.89,3,0.0724,6.08,481.5,0.482937379,0.934001722,0.0,medium,0
4/12/2019,AMANAHRAYA REITS,5127,Main Market,Real Estate Investment Trusts ,0.84,1100.0,0.8442130647456915,5.340340443222124,0.007540025888985932,2.9621580720173846e-05,-0.0010987690635449378,-1,-1,47.9301476511188,25.89,3,0.0724,6.08,481.5,0.482937379,0.934001722,0.0,medium,1
4/15/2019,AMANAHRAYA REITS,5127,Main Market,Real Estate Investment Trusts ,0.85,370.0,0.8452652347919294,5.117065415848919,0.0077157383254869375,0.0005429035990930364,-0.0007704345310173429,1,-1,56.385664852683405,25.89,3,0.0724,6.08,481.5,0.482937379,0.934001722,0.0,medium,1
4/17/2019,AMANAHRAYA REITS,5127,Main Market,Real Estate Investment Trusts ,0.865,190.0,0.8488533739206695,7.314071257378624,0.0082360427308093,0.0021354418915608964,-0.00018925924650169503,1,-1,65.44903894049331,25.89,3,0.0724,6.08,481.5,0.482937379,0.934001722,0.0,medium,0
4/19/2019,AMANAHRAYA REITS,5127,Main Market,Real Estate Investment Trusts ,0.86,111.0,0.8508800332078205,9.354148110227637,0.008004896821465778,0.002959961158975122,0.0004405848345936684,1,-1,60.90563302379104,25.89,3,0.0724,6.08,481.5,0.482937379,0.934001722,0.0,medium,0
4/22/2019,AMANAHRAYA REITS,5127,Main Market,Real Estate Investment Trusts ,0.855,536.0,0.8516291180791258,10.108650303980033,0.007790261334218223,0.003173359888043459,0.0009871398452836267,1,-1,56.66911208790821,25.89,3,0.0724,6.08,481.5,0.482937379,0.934001722,0.0,medium,0
4/23/2019,AMANAHRAYA REITS,5127,Main Market,Real Estate Investment Trusts ,0.855,600.0,0.8522420057011029,10.809259483892971,0.007233814096059778,0.0033043889790452807,0.0014505896720359574,1,-1,56.66911208790821,25.89,3,0.0724,6.08,481.5,0.482937379,0.934001722,0.0,medium,0
4/24/2019,AMANAHRAYA REITS,5127,Main Market,Real Estate Investment Trusts ,0.85,1255.0,0.8518343683009023,11.459825150954988,0.007431398803484081,0.002970529845453651,0.001754577706719496,-1,-1,52.438785589174195,25.89,3,0.0724,6.08,481.5,0.482937379,0.934001722,0.0,medium,0
4/25/2019,AMANAHRAYA REITS,5127,Main Market,Real Estate Investment Trusts ,0.85,1011.0,0.8515008467916474,12.063921841798289,0.007614870317520933,0.0026751071072214083,0.0019386835868198786,-1,-1,52.43878558917421,25.89,3,0.0724,6.08,481.5,0.482937379,0.934001722,0.0,medium,0
4/26/2019,AMANAHRAYA REITS,5127,Main Market,Real Estate Investment Trusts ,0.85,234.0,0.8512279655568024,12.624868769009925,0.007070951009126581,0.002413164994848893,0.0020335798684256814,-1,-1,52.438785589174195,25.89,3,0.0724,6.08,481.5,0.482937379,0.934001722,0.0,medium,0
4/11/2019,AMTEL HOLDINGS BHD,7031,Main Market,Telecommunications & Media ,0.655,0.0,0.6616456248610333,22.492071912066955,0.008180174471099205,-0.0001668505405573173,0.0014842023451207122,-1,1,20.85078124084819,1.98,33,0.0,0.0,35.5,0.168401388,0.202503209,0.0,medium,0
4/12/2019,AMTEL HOLDINGS BHD,7031,Main Market,Telecommunications & Media ,0.655,0.0,0.6604373294317545,25.054993701059562,0.008297662008877832,-0.0007256404514592862,0.0010422337858047126,-1,1,20.850781240848193,1.98,33,0.0,0.0,35.5,0.168401388,0.202503209,0.0,medium,0
4/15/2019,AMTEL HOLDINGS BHD,7031,Main Market,Telecommunications & Media ,0.655,0.0,0.6594487240805263,27.434849647981263,0.008406757579672271,-0.001155169407847323,0.0006027531470743055,-1,1,20.850781240848193,1.98,33,0.0,0.0,35.5,0.168401388,0.202503209,0.0,medium,0
4/17/2019,AMTEL HOLDINGS BHD,7031,Main Market,Telecommunications & Media ,0.655,400.0,0.6586398651567943,29.644715884408555,0.007806274895409966,-0.0014785306197429016,0.000186496393710864,-1,1,20.85078124084819,1.98,33,0.0,0.0,35.5,0.168401388,0.202503209,0.0,medium,0
4/19/2019,AMTEL HOLDINGS BHD,7031,Main Market,Telecommunications & Media ,0.655,0.0,0.6579780714919226,32.300413246414145,0.007950469545737823,-0.00171502694678638,-0.00019380827438858478,-1,1,20.85078124084819,1.98,33,0.0,0.0,35.5,0.168401388,0.202503209,0.0,medium,0
4/22/2019,AMTEL HOLDINGS BHD,7031,Main Market,Telecommunications & Media ,0.655,0.0,0.6574366039479367,34.76641793970504,0.00808436457818512,-0.00188077162527589,-0.0005312009445660458,-1,1,20.85078124084819,1.98,33,0.0,0.0,35.5,0.168401388,0.202503209,0.0,medium,0
4/23/2019,AMTEL HOLDINGS BHD,7031,Main Market,Telecommunications & Media ,0.655,21.0,0.6569935850483118,37.05627944061803,0.0075069099654576105,-0.0019891952722375095,-0.0008227998101003385,-1,1,20.85078124084819,1.98,33,0.0,0.0,35.5,0.168401388,0.202503209,0.0,medium,0
4/24/2019,AMTEL HOLDINGS BHD,7031,Main Market,Telecommunications & Media ,0.655,0.0,0.6566311150395279,39.661927210935566,0.007672487825067779,-0.0020514736819967627,-0.0010685345844796234,-1,1,20.85078124084819,1.98,33,0.0,0.0,35.5,0.168401388,0.202503209,0.0,medium,0
4/25/2019,AMTEL HOLDINGS BHD,7031,Main Market,Telecommunications & Media ,0.655,0.0,0.6563345486687047,42.081457283373275,0.007826238694705794,-0.0020768886904178885,-0.0012702054056672764,-1,1,20.85078124084819,1.98,33,0.0,0.0,35.5,0.168401388,0.202503209,0.0,medium,0
4/26/2019,AMTEL HOLDINGS BHD,7031,Main Market,Telecommunications & Media ,0.655,0.0,0.6560919034562129,44.328163779208296,0.007969007359369664,-0.0020731324868683565,-0.0014307908219074925,-1,1,20.85078124084819,1.98,33,0.0,0.0,35.5,0.168401388,0.202503209,0.0,medium,0
4/11/2019,ANZO HOLDINGS BERHAD,9342,Main Market,Industrial Products & Services ,0.045,62936.0,0.04306105301930217,24.721523806447816,0.005319598746610631,0.0018804653738986599,0.0008187605787983813,1,-1,57.601934031154364,-0.42,-10,0.0,0.0,35.2,0.009806612,0.009903735,0.0,medium,0
4/12/2019,ANZO HOLDINGS BERHAD,9342,Main Market,Industrial Products & Services ,0.04,15489.0,0.042504497924883596,25.748353314862605,0.005296770264709871,0.001532139037360665,0.000961436270510838,-1,-1,50.10867477698827,-0.42,-10,0.0,0.0,35.2,0.009806612,0.009903735,0.0,medium,0
4/15/2019,ANZO HOLDINGS BERHAD,9342,Main Market,Industrial Products & Services ,0.04,16705.0,0.04204913466581385,26.701837858390626,0.0052755723886591666,0.0012417735140062766,0.0010175037192099257,-1,-1,50.10867477698828,-0.42,-10,0.0,0.0,35.2,0.009806612,0.009903735,0.0,medium,0
4/17/2019,ANZO HOLDINGS BERHAD,9342,Main Market,Industrial Products & Services ,0.04,2368.0,0.041676564726574966,27.587216363095216,0.0052558886466120835,0.0010001278929849602,0.0010140285539649327,-1,1,50.10867477698828,-0.42,-10,0.0,0.0,35.2,0.009806612,0.009903735,0.0,medium,0
