extracted_code,extracted_date,news
5029,2019-04-30,Harn Len jumps 11% on sale of land and mill for RM182.99m
5031,2019-03-01,营收增·外汇赚·时光网末季淨利增39%
5031,2019-03-01,上升股:时光网络阻力RM8.65
5031,2019-03-26,下跌股:时光网络RM8.34支撑
5031,2019-03-02,光纤业务具成长空间·时光网来年料续获佳绩
5031,2019-03-07,业绩参差· 竞争依旧·电讯领域无亮点
5031,2019-04-04,下跌股:时光网络RM8.42支撑
5031,2019-02-28,Time Dotcom FY2018 net profit soars to RM289 million
5032,2019-02-27,末季净利跳涨84% 民都鲁港口派息6仙
5032,2019-02-27,末季净利激增84% 民都鲁港口派息2仙
5032,2019-02-28,"末季净利飙84%
民都鲁港口派息2仙"
5032,2019-02-27,"Bintulu Port 4Q profit jumps 84%, declares 6 sen dividend"
5032,2019-04-22,Bintulu Port handles 48 mil tonnes of cargo in 2018
5032,2019-04-11,No more counselling for those who smoke at eateries after June 30
5036,2019-03-07,Edaran
5038,2019-03-01,KSL Holdings FY18 net profit rises to RM224.09 mil
5040,2019-02-26,Meda Inc to change name to Meridian Bhd
5040,2019-04-07,美德集团变卖资产 发展大马旅游城
5041,2019-03-01,"Poor start to March as KLCI falls 0.48%, slips below crucial 1,700-level"
5042,2019-02-25,"Ann Joo, Dayang, Hock Kheng, KKB, Naim, Pantech, Perdana, Penergy, TSR"
5042,2019-02-26,Stock With Momentum: TSR Capital
5053,2019-03-06,Aabar plans another round of share sale in RHB Bank
5053,2019-03-07,RHB sees 4.73% stake crossed at nine sen discount off-market
5054,2019-03-01,TRC Synergy’s PPA1M project axed due to ‘national interest’
5054,2019-03-06,TRC Synergy a potential beneficiary of Sarawak infrastructure jobs
5054,2019-04-30,"Boustead Heavy sees boardroom shuffle, Ee Teck Chee appointed as CEO"
5054,2019-03-01,公务员房屋计划告吹 TRC协作跌3.64%
5054,2019-03-01,TRC Synergy dips 3.64% after civil servant housing job axed
5054,2019-04-18,TRC协作上挑80仙/敏源
5054,2019-02-28,以国家利益为由 政府终止TRC协作PPA1M项目
5054,2019-02-28,Putrajaya axes TRC Synergy's PPA1M project on grounds of 'national interest'
5062,2019-03-12,华阳 本财年料亏1240万
5066,2019-03-29,NTPM founder takes on chairman role; 3Q net profit down 64%
5066,2019-04-03,"启顺造纸
3年财测下修"
5066,2019-04-02,启顺造纸第三季净利跌64%
5070,2019-03-01,Protasco jointly undertakes RM371.5m mixed development project in Tampin with sister company
5070,2019-03-02,富达拟澹边联营综合产业
5070,2019-03-11,"Protasco sues sub-contractor, seeks refund of RM2.96m"
5070,2019-03-29,油田买卖诉讼案 郑博毅黄国安无罪
5070,2019-03-29,"油田买卖诉讼案
郑博毅黄国安无罪"
5070,2019-03-11,富达起诉分包商 要求退还296万
5071,2019-03-05,上升股:沿海工程阻力RM1.46
5071,2019-04-02,"Trading ideas: Alam Maritim, Coastal Contracts, SunCon, Yinson"
5071,2019-04-17,福勝利獲3億砂沿海大道合約
5071,2019-04-01,Coastal Contracts bags charter contracts worth RM28mil
5071,2019-04-02,沿海工程获2800万租赁合约
5071,2019-04-03,"Coastal Contracts may rebound higher, says RHB Retail Research"
5071,2019-04-03,Coastal Contracts up 3.45% on positive technicals
5071,2019-04-03,技术面前景获唱好 提振沿海工程升3.45%
5071,2019-04-03,SunCon’s new job flow expected to remain healthy
5071,2019-04-01,沿海工程获2800万船租赁合约
5071,2019-04-30,"Mestron to issue 158m new shares, seeks listing on ACE Market"
5071,2019-03-04,Cahya Mata Sarawak partners China's CCCC to bid for infra projects
5071,2019-02-27,Energy stocks advance on firmer crude oil prices
5071,2019-03-05,Cahya Mata Sarawak partners China’s CCCC to bid for infra projects
5072,2019-03-14,Cover Story: Nerves of steel required to invest in steel stocks
5072,2019-03-30,协德次季由盈转亏
5073,2019-03-20,油气股遭套利·马股续跌
5073,2019-03-14,德斯迪尼涨近30%·马股回吐
5073,2019-03-19,"Dayang snaps rally after downgrade, short selling suspended"
5073,2019-03-26,上升股:纳音控股阻力RM1.31
5073,2019-04-02,No excuse for employers not to register workers — Socso
5075,2019-04-24,Plenitude unit to invest RM83.3 mil in South Korean hotel
5077,2019-02-26,Maybulk jumps 16.81% on record 4Q earnings
5077,2019-04-04,Uncertain outlook for shipping industry this year — Maybulk
5077,2019-02-27,Stock With Momentum: Malaysian Bulk Carriers
5077,2019-02-26,Bursa wavers as Petronas Dagangan stages pullback
5077,2019-04-05,Uncertain outlook for shipping industry
5077,2019-02-25,Maybulk posts record high profit of RM406 mil in 4QFY18 boosted by one-off divestment gain
5077,2019-02-26,联号亏损减‧大马散装货运末季转盈赚4亿
5077,2019-02-26,MBC returns to black after 3 years
5077,2019-04-06,"全球市场波动
大马散装货运今年有挑战"
5077,2019-02-26,末季净利创新高 刺激大马散装货运一度涨16%
5078,2019-02-26,M&G returns to the black with small profit
5079,2019-04-01,"GETS Global active, at 4-year high after Mirzan appointed to board"
5079,2019-03-30,上升股:绿能交通环球阻力54仙
5079,2019-03-29,马股小幅收升 但首季下跌
5079,2019-03-29,"KLCI closes slightly higher, but ends lower in first quarter due to global economic concerns"
5079,2019-03-29,马哈迪长子入董事局 GETS环球股价激涨1.9倍
5079,2019-03-29,Quick take: Gets Global jumps 88% in early trade
5079,2019-03-17,"Growing Champions: How hope, fear and courage need to be part of your AI strategy"
5080,2019-03-15,Poh Kong 2Q net profit up 40% to RM6.75m on higher gold prices
5080,2019-03-15,宝光次季净利扬40%
5080,2019-03-15,Poh Kong jumps 8.33% on firmer 2Q earnings
5080,2019-03-15,Poh Kong Q2 profit rises to RM6.75mil
5080,2019-03-15,次季盈利走强 提振宝光控股涨8.33%
5080,2019-03-15,蓝筹股回勇·马股冲破1680点
5080,2019-03-15,金价走高提振·宝光次季净利增40%
5080,2019-03-14,Poh Kong 2Q net profit up 40% on higher gold prices
5080,2019-03-14,金价走高 宝光次季净利劲扬40%
5085,2019-03-23,Eye On Stock : Mudajaya
5085,2019-03-22,成荣印度发电厂达致COD
5085,2019-03-01,成荣集团末季亏损恶化至2.3亿
5085,2019-02-28,Mudajaya plunges deeper into the red in FY18 as losses in India rises
5085,2019-03-02,联号公司投资减值 成荣末季亏2.4亿
5085,2019-03-22,Mudajaya up 9.68% as Indian thermal power plant kicks off
5085,2019-03-11,Mudajaya in tough battle for justice
5085,2019-03-22,印度热电厂启动 成荣集团涨9.68%
5085,2019-03-04,"Mudajaya seeks AG's clarification on KPMG, civil judgement"
5085,2019-03-05,前雇员失信案·成荣将厘清款项差额
5085,2019-03-05,Mudajaya baffled by small charges against ex-employee
5085,2019-03-21,Milestone for Mudajaya's India power plant as final unit attains commercial operations
5085,2019-03-11,成荣集团陷入正义之战
5085,2019-03-11,Mudajaya sees ray of hope in turning around
5087,2019-04-02,Anti-dumping investigation on CRC imports
5087,2019-03-11,反傾銷稅效益小　鋼鐵股起落參半
5087,2019-03-29,"MITI initiates anti-dumping probe into CRC imports from China, 3 other countries"
5088,2019-04-17,Quick take: Contract win sends Gadang shares up 1.45%
5088,2019-04-18,"获TRX颁3850万合约
分析员喊买嘉登"
5088,2019-04-24,"Trading ideas: Barakah, Ekovest, Sinotop, Salcon, Destini"
5088,2019-04-25,"JF Apex maintains Buy call on Pantech, TP at 63 sen"
5088,2019-04-29,"Trading ideas: Westports, Seacera, MMHE, LFE, Gadang, DWL"
5088,2019-04-29,No immediate impact seen from China’s CPO buy pledge
5088,2019-04-30,Cover Story: Should deflation concern investors?
5088,2019-05-01,"Business Of Sports: Tiger is back, but golf probably isn’t"
5088,2019-03-25,"Affin Hwang Capital downgrades Apex Healthcare, cuts target price to RM8.81"
5088,2019-04-16,"Trading ideas: Prestariang, CBIP, KKB, LPI"
5088,2019-04-15,马股料迎技术反弹
5088,2019-04-10,"Trading ideas: Cypark, Tambun Indah, G3 Global"
5088,2019-04-05,外资抛盘拖累马股挫0.2%
5088,2019-04-05,FBM KLCI 0.2% lower on foreign selling
5088,2019-04-05,AG: Not court’s job to prepare gag order on Najib’s SRC case
5088,2019-04-05,"Corrective disclosures, redemption offer by AHB"
5088,2019-04-04,"Not court's job to prepare gag order on Najib's SRC International case, says AG"
5088,2019-04-04,ACE Holdings to repay investors who subscribed to placements after SC sanctions
5088,2019-03-29,"Trading ideas: Gamuda, BHIC, Eco World Development, Mah Sing"
5088,2019-03-29,获中油5亿合约金务大海外展实力
5088,2019-03-30,The Apex stalemate continues
5088,2019-04-01,Taiwan job shows Gamuda’s ability to get overseas infrastructure work
5088,2019-04-06,ACE says no intention to provide false information
5088,2019-03-26,传布米阿马达贷款20.4亿 进行重组改善业务
5088,2019-03-26,海鸥有意开拓 可负担产品迎合需求
5088,2019-03-26,Apex Healthcare’s long-term prospects remain promising
5090,2019-02-25,"Lower print, travel biz revenue drags Media Chinese's 3Q profit"
5090,2019-02-25,旅游业务看俏 世华媒体首三季营收增4.5%
5090,2019-02-26,Maybank downgrades Media Chinese to hold
5090,2019-02-26,马银行下修世华媒体至“守住”
5090,2019-02-27,"CIMB Research downgrades Media Chinese Intl, lowers target price to 19 sen"
5090,2019-02-26,旅游业务增28% 世华9个月营业额增4.5%
5090,2019-02-26,力推数码内容‧世华媒体第三季赚705万
5090,2019-05-01,张晓卿辞常青油棕执行董事
5090,2019-04-30,黄泽荣任海鸥独立董事
5094,2019-02-26,CSC Steel reports first quarterly loss in four years on costlier raw materials
5094,2019-02-27,Quick take: CSC Steel shares fall after its first quarterly loss in 4 years
5094,2019-03-14,CSC FY19-21 likely to gain from anti-dumping duties on GI products
5094,2019-02-26,原料价格上涨 中钢马来西亚4年来首现季度亏损
5095,2019-03-04,Better year ahead expected for HeveaBoard
5095,2019-04-08,HeveaBoard out to win back lost customers
5095,2019-03-25,HeveaBoard expects RTA furniture unit to perform better
5098,2019-02-28,Masteel posts RM24.8 mil loss in 4Q
5099,2019-04-02,东尼：将把airasia.com打造为一家独立公司
5099,2019-04-03,Fernandes: Airasia.com will be set up as separate company
5099,2019-04-01,The many applications of artificial intelligence
5099,2019-04-01,AirAsia launches flights to Quanzhou
5099,2019-04-01,"Coffee Break: Remember Visit Malaysia Year? Yes, it’s back next year"
5099,2019-04-02,东尼另设专营公司 提高airasia.com利润
5099,2019-04-02,Tony Fernandes: airasia.com will be set up as separate co
5099,2019-04-26,AirAsia Group carries 18% more passengers in 1Q
5099,2019-04-26,"AirAsia Group takes off on a positive note in 2019, with 18% passenger growth in 1Q"
5099,2019-04-26,AirAsia carries 18% more passengers in Q1
5099,2019-04-26,亚航增航班带动 首季搭客涨18%
5099,2019-04-27,上升股:亚洲航空阻力RM2.80
5099,2019-04-27,亚航首季载客量·增18%至1200万人次
5099,2019-04-29,Health is Wealth: Making better health more accessible to all
5099,2019-04-29,AirAsia's RedCargo inks interline agreement with Oman Air
5099,2019-04-30,AirAsia
5099,2019-04-30,"PublicInvest keeps Neutral on AirAsia X, TP at 23 sen"
5099,2019-04-03,航委会首季批准53项申请 亚航获准增26航线
5099,2019-04-10,Macquarie downgrades AirAsia to neutral; price target RM2.50
5099,2019-03-27,东尼：没兴趣接管马航
5099,2019-04-08,M’sia raises profile at WFA
5099,2019-04-08,"CIMB IB Research expects higher operating costs, gearing levels for AirAsia till 2021"
5099,2019-04-08,CIMB Research retains reduce call on AirAsia Group
5099,2019-04-06,"亚航集团
今年财测砍29%"
5099,2019-03-27,亚航对马航没兴趣
5099,2019-03-25,Foreign companies keen to acquire stake in Malaysia Airlines — Daim
5099,2019-03-27,AirAsia is not keen on Malaysia Airlines
5099,2019-04-17,亚航获股东批准 售25飞机予Castlelake
5099,2019-04-17,亚航卖25飞机进账32亿 投资数字业务派股东
5099,2019-04-30,AirAsia adds two new China destinations
5099,2019-04-24,"Destini JV adds Malindo, Thai Lion Air to repair, overhaul for clients"
5099,2019-04-23,"Destini-Avia JV secures Malindo, Thai Lion aircraft safety equipment jobs"
5099,2019-04-23,"Destini JV adds Malindo, Thai Lion Air to repair, overhaul clientele"
5099,2019-04-23,Airasia keen to buy digital platforms to boost digital business
5099,2019-04-17,AirAsia gets shareholders' nod to sell 25 aircraft to Castlelake
5099,2019-04-19,联营告吹·东尼：亚航年杪可进军越南
5099,2019-04-19,Cancellation of JV low-cost carrier in Vietnam unlikely to impact AirAsia Group expansion plan
5099,2019-04-19,Fernandes hopeful of AirAsia’s entry into Vietnam this year
5099,2019-04-19,"亚航集团
终止越南联营无碍"
5099,2019-04-19,东尼看好亚航越南前景
5099,2019-04-18,越南联营计划告吹 东尼：我会再来！
5099,2019-04-18,Tata Group raises stake in AirAsia India to 51%: ET
5099,2019-04-18,亚航进军越南廉航梦碎
5099,2019-04-18,东尼乐观看待亚航年底前进入越南
5099,2019-04-18,Fernandes optimistic of AirAsia's entry into Vietnam by end-2019
5099,2019-04-18,AirAsia gets shareholders’ nod for aircraft sale
5099,2019-04-18,Tony Fernandes says optimistic of AirAsia being in Vietnam by year end
5099,2019-04-17,Tony Fernandes says selling aircraft allows AirAsia to return cash to shareholders
5099,2019-04-17,"Malaysia Airlines, AirAsia’s appeals against fine to be heard on Dec 13"
5099,2019-04-17,Prasarana to add Mynews’ 50%-owned WH Smith Malaysia to its retail space
5099,2019-03-27,"Red Cargo an underutilised asset in AirAsia, says Fernandes"
5099,2019-03-27,"Malaysia Airlines could be turned around but AirAsia not keen on taking over the national carrier, says Tony Fernandes"
5099,2019-03-26,Budget carrier AirAsia pulls 'Get off in Thailand' ads in Australia
5099,2019-03-26,Airbus aims to raise Malaysian ops value to US$550m by 2023
5099,2019-03-26,Airbus expects jobs in Malaysia to hit RM2.24bil
5099,2019-03-23,亚航BIGLIFE菲国设公司
5099,2019-03-23,What you can do with RM23bil
5099,2019-04-12,AirAsia's Kamarudin settles with SC over MAS share purchase
5099,2019-04-12,AirAsia chairman Kamarudin Meranun pays RM3.64 mil settlement with SC for insider trading
5099,2019-04-12,Proposed MAS-AirAsia share swap did not take off but some profited from insider trading
5099,2019-04-13,马航局内交易·证监会卡玛鲁丁和解
5099,2019-04-14,"亚航马航换股事件和解
卡马鲁丁付证监会364万"
5099,2019-04-16,Mah Sing and Fave offer cashless option for buyers to book properties
5099,2019-04-16,Prasarana to add MyNews' 50%-owned WH Smith Malaysia to stations' retail space
5099,2019-04-16,"AirAsia Big Loyalty Bonus is an online scam, budget airline says"
5099,2019-04-16,Scam alert: AirAsia Big Loyalty Bonus is an online scam
5099,2019-04-16,"Malaysia Airlines, AirAsia’s appeal against RM10m fine to be heard on Dec 13"
5099,2019-04-17,"AirAsia Group’s outlook remains steady, TP RM2.38"
5099,2019-03-27,东尼：Red Cargo是未充分利用的巨大资产
5099,2019-04-30,Tony Fernandes: AirAsia to break even on fixed-fare flights
